Timestamp | Device_ID | Temperature (Celsius) | Status
2026-06-03 02:29:45 | WARD_B_TEMP_05 | 37.1 | NORMAL
2026-06-03 02:29:46 | WARD_B_TEMP_01 | 38.3 | CRITICAL
2026-06-03 02:29:46 | WARD_B_TEMP_02 | 35.2 | CRITICAL
2026-06-03 02:29:46 | WARD_B_TEMP_03 | 36.6 | NORMAL
2026-06-03 02:29:46 | WARD_B_TEMP_04 | 34.7 | CRITICAL
2026-06-03 02:29:46 | WARD_B_TEMP_05 | 40.5 | CRITICAL
2026-06-03 02:29:47 | WARD_B_TEMP_01 | 35.8 | NORMAL
2026-06-03 02:29:47 | WARD_B_TEMP_02 | 38.5 | CRITICAL
2026-06-03 02:29:47 | WARD_B_TEMP_03 | 37.7 | WARNING
2026-06-03 02:29:47 | WARD_B_TEMP_04 | 39.2 | CRITICAL
2026-06-03 02:29:47 | WARD_B_TEMP_05 | 34.9 | CRITICAL
2026-06-03 02:29:48 | WARD_B_TEMP_01 | 35.0 | CRITICAL
2026-06-03 02:29:48 | WARD_B_TEMP_02 | 36.9 | NORMAL
2026-06-03 02:29:48 | WARD_B_TEMP_03 | 39.9 | CRITICAL
2026-06-03 02:29:48 | WARD_B_TEMP_04 | 40.1 | CRITICAL
2026-06-03 02:29:48 | WARD_B_TEMP_05 | 38.3 | CRITICAL
2026-06-03 02:29:49 | WARD_B_TEMP_01 | 38.3 | CRITICAL
2026-06-03 02:29:49 | WARD_B_TEMP_02 | 37.3 | NORMAL
2026-06-03 02:29:49 | WARD_B_TEMP_03 | 37.1 | NORMAL
2026-06-03 02:29:49 | WARD_B_TEMP_04 | 37.3 | NORMAL
2026-06-03 02:29:49 | WARD_B_TEMP_05 | 35.1 | CRITICAL
2026-06-03 02:29:50 | WARD_B_TEMP_01 | 40.0 | CRITICAL
2026-06-03 02:29:50 | WARD_B_TEMP_02 | 36.4 | NORMAL
2026-06-03 02:29:50 | WARD_B_TEMP_03 | 35.1 | CRITICAL
2026-06-03 02:29:50 | WARD_B_TEMP_04 | 37.0 | NORMAL
2026-06-03 02:29:50 | WARD_B_TEMP_05 | 36.9 | NORMAL
2026-06-03 02:29:51 | WARD_B_TEMP_01 | 35.9 | NORMAL
2026-06-03 02:29:51 | WARD_B_TEMP_02 | 38.9 | CRITICAL
2026-06-03 02:29:51 | WARD_B_TEMP_03 | 39.8 | CRITICAL
2026-06-03 02:29:51 | WARD_B_TEMP_04 | 37.4 | NORMAL
2026-06-03 02:29:51 | WARD_B_TEMP_05 | 38.7 | CRITICAL
2026-06-03 02:29:52 | WARD_B_TEMP_01 | 40.4 | CRITICAL
2026-06-03 02:29:52 | WARD_B_TEMP_02 | 37.0 | NORMAL
2026-06-03 02:29:52 | WARD_B_TEMP_03 | 37.3 | NORMAL
2026-06-03 02:29:52 | WARD_B_TEMP_04 | 39.6 | CRITICAL
2026-06-03 02:29:52 | WARD_B_TEMP_05 | 40.1 | CRITICAL
2026-06-03 02:29:53 | WARD_B_TEMP_01 | 39.2 | CRITICAL
2026-06-03 02:29:53 | WARD_B_TEMP_02 | 39.1 | CRITICAL
2026-06-03 02:29:53 | WARD_B_TEMP_03 | 36.4 | NORMAL
2026-06-03 02:29:53 | WARD_B_TEMP_04 | 35.4 | CRITICAL
2026-06-03 02:29:53 | WARD_B_TEMP_05 | 36.2 | NORMAL
2026-06-03 02:29:54 | WARD_B_TEMP_01 | 38.4 | CRITICAL
2026-06-03 02:29:54 | WARD_B_TEMP_02 | 39.2 | CRITICAL
2026-06-03 02:29:54 | WARD_B_TEMP_03 | 39.6 | CRITICAL
2026-06-03 02:29:54 | WARD_B_TEMP_04 | 34.9 | CRITICAL
2026-06-03 02:29:54 | WARD_B_TEMP_05 | 36.7 | NORMAL
2026-06-03 02:29:55 | WARD_B_TEMP_01 | 36.2 | NORMAL
2026-06-03 02:29:55 | WARD_B_TEMP_02 | 35.0 | CRITICAL
2026-06-03 02:29:55 | WARD_B_TEMP_03 | 38.1 | CRITICAL
2026-06-03 02:29:55 | WARD_B_TEMP_04 | 35.9 | NORMAL
2026-06-03 02:29:55 | WARD_B_TEMP_05 | 36.8 | NORMAL
2026-06-03 02:29:56 | WARD_B_TEMP_01 | 38.6 | CRITICAL
2026-06-03 02:29:56 | WARD_B_TEMP_02 | 34.8 | CRITICAL
2026-06-03 02:29:56 | WARD_B_TEMP_03 | 35.9 | NORMAL
2026-06-03 02:29:56 | WARD_B_TEMP_04 | 37.2 | NORMAL
2026-06-03 02:29:56 | WARD_B_TEMP_05 | 34.5 | CRITICAL
2026-06-03 02:29:57 | WARD_B_TEMP_01 | 36.2 | NORMAL
2026-06-03 02:29:57 | WARD_B_TEMP_02 | 37.1 | NORMAL
2026-06-03 02:29:57 | WARD_B_TEMP_03 | 36.9 | NORMAL
2026-06-03 02:29:57 | WARD_B_TEMP_04 | 37.4 | NORMAL
2026-06-03 02:29:57 | WARD_B_TEMP_05 | 35.9 | NORMAL
2026-06-03 02:29:58 | WARD_B_TEMP_01 | 35.1 | CRITICAL
2026-06-03 02:29:58 | WARD_B_TEMP_02 | 38.4 | CRITICAL
2026-06-03 02:29:58 | WARD_B_TEMP_03 | 36.0 | NORMAL
2026-06-03 02:29:58 | WARD_B_TEMP_04 | 36.9 | NORMAL
2026-06-03 02:29:58 | WARD_B_TEMP_05 | 37.6 | WARNING
2026-06-03 02:29:59 | WARD_B_TEMP_01 | 38.8 | CRITICAL
2026-06-03 02:29:59 | WARD_B_TEMP_02 | 36.6 | NORMAL
2026-06-03 02:29:59 | WARD_B_TEMP_03 | 36.4 | NORMAL
2026-06-03 02:29:59 | WARD_B_TEMP_04 | 36.8 | NORMAL
2026-06-03 02:29:59 | WARD_B_TEMP_05 | 36.8 | NORMAL
2026-06-03 02:30:00 | WARD_B_TEMP_01 | 40.0 | CRITICAL
2026-06-03 02:30:00 | WARD_B_TEMP_02 | 38.9 | CRITICAL
2026-06-03 02:30:00 | WARD_B_TEMP_03 | 37.2 | NORMAL
2026-06-03 02:30:00 | WARD_B_TEMP_04 | 38.8 | CRITICAL
2026-06-03 02:30:00 | WARD_B_TEMP_05 | 40.3 | CRITICAL
2026-06-03 02:30:01 | WARD_B_TEMP_01 | 37.1 | NORMAL
2026-06-03 02:30:01 | WARD_B_TEMP_02 | 38.1 | CRITICAL
2026-06-03 02:30:01 | WARD_B_TEMP_03 | 37.1 | NORMAL
2026-06-03 02:30:01 | WARD_B_TEMP_04 | 39.3 | CRITICAL
2026-06-03 02:30:01 | WARD_B_TEMP_05 | 35.3 | CRITICAL
