Timestamp | Device_ID | Value | Source
2026-06-01 07:32:44 | WARD_B_TEMP_02 | 38.4 | Temperature
2026-06-01 07:32:45 | WARD_B_TEMP_01 | 39.4 | Temperature
2026-06-01 07:32:45 | WARD_B_TEMP_05 | 34.6 | Temperature
2026-06-01 07:32:46 | WARD_B_TEMP_01 | 40.0 | Temperature
2026-06-01 07:32:46 | WARD_B_TEMP_02 | 38.7 | Temperature
2026-06-01 07:32:46 | WARD_B_TEMP_05 | 40.1 | Temperature
2026-06-01 07:32:47 | WARD_B_TEMP_01 | 39.8 | Temperature
2026-06-01 07:32:48 | WARD_B_TEMP_02 | 38.4 | Temperature
2026-06-01 07:32:48 | WARD_B_TEMP_05 | 34.6 | Temperature
2026-06-01 07:32:49 | WARD_B_TEMP_02 | 39.8 | Temperature
2026-06-01 07:32:49 | WARD_B_TEMP_05 | 35.1 | Temperature
2026-06-01 07:32:50 | WARD_B_TEMP_03 | 34.9 | Temperature
2026-06-01 07:32:50 | WARD_B_TEMP_05 | 38.7 | Temperature
2026-06-01 07:32:51 | WARD_B_TEMP_02 | 40.4 | Temperature
2026-06-01 07:32:51 | WARD_B_TEMP_03 | 34.8 | Temperature
2026-06-01 07:32:51 | WARD_B_TEMP_04 | 38.9 | Temperature
2026-06-01 07:32:52 | WARD_B_TEMP_01 | 38.4 | Temperature
2026-06-01 07:32:52 | WARD_B_TEMP_02 | 38.4 | Temperature
2026-06-01 07:32:52 | WARD_B_TEMP_03 | 39.7 | Temperature
2026-06-01 07:32:52 | WARD_B_TEMP_05 | 39.0 | Temperature
2026-06-01 07:32:53 | WARD_B_TEMP_02 | 40.4 | Temperature
2026-06-01 07:32:53 | WARD_B_TEMP_03 | 39.1 | Temperature
2026-06-01 07:32:53 | WARD_B_TEMP_05 | 38.2 | Temperature
2026-06-01 07:32:54 | WARD_B_TEMP_01 | 38.9 | Temperature
2026-06-01 07:32:54 | WARD_B_TEMP_02 | 39.5 | Temperature
2026-06-01 07:32:54 | WARD_B_TEMP_04 | 40.5 | Temperature
2026-06-01 07:32:54 | WARD_B_TEMP_05 | 34.7 | Temperature
2026-06-01 07:32:55 | WARD_B_TEMP_01 | 35.4 | Temperature
2026-06-01 07:32:55 | WARD_B_TEMP_02 | 38.5 | Temperature
2026-06-01 07:32:55 | WARD_B_TEMP_03 | 38.1 | Temperature
2026-06-01 07:32:56 | WARD_B_TEMP_01 | 40.3 | Temperature
2026-06-01 07:32:56 | WARD_B_TEMP_03 | 39.2 | Temperature
2026-06-01 07:32:56 | WARD_B_TEMP_04 | 39.4 | Temperature
2026-06-01 07:32:57 | WARD_B_TEMP_01 | 38.6 | Temperature
2026-06-01 07:32:58 | WARD_B_TEMP_01 | 34.9 | Temperature
2026-06-01 07:32:58 | WARD_B_TEMP_04 | 39.1 | Temperature
2026-06-01 07:32:58 | WARD_B_TEMP_05 | 39.9 | Temperature
